,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
135,5,5,4,5,5,5,4,4,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,4,4,5,3,3,4,4,5,3,4,4,5,5,5,5,5,5,5,4,5,4,4
136,4,4,4,4,5,4,5,5,5,5,5,5,5,4,4,5,4,4,5,5,5,4,4,4,4,5,5,4,5,5,4,4,4,4,4,4,3,4,4,5,4,4,5,5,5,5,5,5,5,4
137,5,4,5,5,5,4,5,5,4,4,5,4,4,4,4,5,4,4,4,5,4,5,5,5,5,4,5,5,4,5,4,4,4,4,5,4,3,4,5,5,4,5,5,5,4,4,5,5,5,4
138,5,4,4,5,5,4,4,4,5,5,4,4,5,4,4,4,4,4,4,5,4,5,5,4,4,4,5,5,4,5,5,4,4,5,5,5,4,4,5,4,5,4,5,5,5,5,4,4,5,4
139,5,5,5,4,5,4,4,4,5,5,4,4,4,4,4,5,4,5,4,4,4,5,4,4,4,5,5,4,5,4,4,4,5,5,5,5,5,5,4,5,4,5,4,4,4,4,5,4,5,5
140,4,4,4,4,4,5,5,4,5,4,5,4,4,4,5,4,5,4,5,4,4,5,4,4,4,5,4,5,4,5,5,4,3,4,4,4,5,4,5,5,5,5,4,5,4,5,5,5,4,5
141,4,4,4,4,5,4,5,4,5,4,4,4,5,4,4,4,4,4,5,5,4,4,4,5,5,4,5,4,4,4,4,4,4,4,5,4,4,4,5,4,5,4,4,3,5,5,4,5,4,5
142,4,5,5,5,5,4,4,4,5,4,5,4,5,5,4,5,5,5,4,4,5,4,5,5,4,5,5,5,5,5,4,4,5,5,5,4,4,4,5,4,5,4,5,4,5,4,5,5,5,4
143,5,4,4,4,4,5,5,5,5,5,5,4,4,5,5,5,4,5,5,4,4,5,5,5,4,4,4,5,4,5,5,4,4,4,4,5,5,5,4,4,5,4,4,4,4,5,5,4,4,4
144,5,4,5,4,4,5,4,4,5,5,5,5,5,5,5,4,4,5,4,4,4,5,5,5,5,5,4,4,4,5,5,5,5,4,4,4,5,5,5,5,4,5,5,5,4,4,4,5,4,4
145,5,5,5,4,4,4,4,4,5,4,5,4,5,5,5,4,5,5,4,5,4,4,5,4,4,4,4,4,4,5,4,5,4,5,4,5,5,5,4,4,5,4,4,4,5,5,4,5,5,4
146,5,5,4,5,5,4,4,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5,4,4,4,5,5,5,4,4,4,5,4,5,4,4,5,5,5,5,5,5,5,4,5,4,4,5,4
147,4,4,5,4,5,4,4,4,4,5,4,4,5,5,5,5,5,4,4,5,5,5,5,5,5,4,4,4,4,5,4,5,4,5,5,4,5,5,4,5,4,4,5,5,4,4,4,5,5,4
148,4,5,5,5,5,4,4,4,4,4,5,4,4,5,4,5,4,4,5,5,4,4,4,4,5,4,5,4,4,5,5,5,5,4,5,5,4,4,5,5,4,5,4,5,4,4,5,4,4,4
149,4,4,5,4,4,4,5,4,5,5,5,4,4,4,4,5,5,5,4,4,5,5,5,5,4,5,4,4,5,4,4,5,5,4,5,5,4,5,5,4,5,5,5,4,5,4,5,4,5,4
150,4,4,4,4,5,5,4,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,4,4,5,5,4,5,4,5,4,5,5,4,5,4,4,5,5,5,5,4
151,5,5,4,4,4,4,5,5,5,4,5,4,5,4,5,5,4,5,5,4,5,4,4,4,4,5,5,4,4,4,4,5,5,4,5,5,5,5,5,5,5,5,4,4,4,4,5,5,4,5
152,5,4,4,4,4,5,4,4,5,4,5,4,3,4,4,5,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,5,4,5,4,4,5,5,5,4,5,5,5,4,4,5,4,5,5,5
153,5,5,5,4,4,4,4,5,4,5,5,5,4,5,4,5,4,5,4,5,4,5,4,4,5,5,4,5,5,5,4,5,5,4,5,4,5,5,4,4,4,5,5,5,5,5,4,5,4,5
154,4,5,5,5,5,5,4,5,4,4,4,5,4,4,4,5,4,5,4,4,5,4,5,5,5,4,5,4,5,5,5,5,5,4,5,4,4,5,5,4,5,4,4,4,4,5,4,4,5,5
155,4,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,4,3,5,4,5,5,4,5,4,5,4,5,5,5,4,5,5,5,5,4,4,4,5,4,4,5,5,4,5,4,4,4,4,5
156,4,5,5,4,4,5,4,5,4,5,5,4,4,5,4,3,4,4,5,5,5,5,5,4,4,4,4,5,4,4,5,5,4,5,5,4,5,4,4,5,5,5,5,4,5,4,5,4,4,5
157,4,4,4,5,5,4,4,4,5,4,5,4,4,4,5,4,5,4,4,4,5,4,5,5,5,4,5,5,5,5,4,5,5,5,4,5,4,5,5,4,4,5,4,4,5,4,5,5,5,4
158,4,4,4,4,4,4,5,4,4,5,4,5,5,5,4,5,4,4,4,5,5,5,5,5,4,4,5,5,5,5,4,3,4,4,4,5,5,5,5,5,4,5,5,4,5,5,4,5,4,4
159,5,4,5,5,4,4,4,4,5,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,3,4,5,4,4,4,3,5,5,4,4,5,4,4,4,4,4,4,5
160,4,4,4,4,4,4,5,4,4,4,5,4,5,4,4,5,5,4,5,4,4,5,4,4,5,5,4,5,5,4,5,4,3,5,4,5,4,3,4,5,4,5,4,5,5,5,4,4,4,5
161,5,4,3,5,4,5,4,4,5,4,4,5,4,5,4,4,5,4,5,5,4,5,5,5,4,4,4,4,5,4,5,5,4,4,5,4,4,3,3,4,5,5,5,5,4,4,4,4,5,5
162,5,5,4,4,5,4,4,4,4,5,4,4,4,4,5,5,5,5,4,4,5,5,4,4,4,5,4,4,5,4,4,5,4,5,5,5,5,4,3,4,5,4,4,4,5,5,4,5,5,5
163,4,5,4,4,4,5,5,5,4,4,5,4,4,5,4,3,4,4,4,4,5,4,4,5,5,5,5,5,4,5,5,5,4,4,4,4,5,5,4,5,4,5,5,5,4,5,4,5,4,4
164,5,4,4,4,5,4,4,4,4,5,4,4,4,5,5,4,4,4,5,5,4,5,4,4,5,5,4,5,5,4,4,4,5,4,5,4,4,5,5,4,4,5,5,5,4,5,4,4,5,5
165,4,5,4,5,5,4,5,4,5,5,4,5,5,5,5,5,5,4,4,5,4,4,5,5,5,5,4,5,4,4,5,4,4,4,5,5,4,4,5,4,5,5,4,4,5,4,4,4,5,4
166,5,4,5,4,4,5,4,5,5,5,5,4,5,5,4,5,4,4,4,4,4,5,5,5,5,5,4,4,5,4,5,5,4,5,4,4,4,4,5,5,5,4,4,4,5,4,4,4,4,4
167,4,5,4,4,5,4,5,4,3,5,4,4,4,5,5,4,4,5,5,5,5,4,4,5,4,4,4,4,5,4,5,4,5,5,4,4,5,5,4,4,5,5,5,4,4,4,5,5,4,4
168,5,5,4,4,5,5,4,5,3,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,4,4,4,4,5,5,5,4,4,4,5,4,4,5,4,5,5,4,5,5,5,5
169,5,5,4,5,4,4,4,4,3,4,5,5,4,5,5,5,4,5,5,4,4,5,5,5,5,4,5,4,5,4,5,5,5,4,4,5,4,4,4,4,5,4,5,5,4,5,4,5,5,5
170,4,5,5,4,4,4,4,4,4,5,5,5,5,5,4,5,4,5,4,4,5,5,5,4,5,5,4,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5,4,4,4,4,4,5,5,5
171,5,4,5,4,5,4,5,4,5,4,4,5,4,5,5,5,5,5,4,4,4,4,4,5,5,4,5,4,5,5,5,4,5,4,5,4,5,4,4,5,4,4,5,4,5,5,4,4,4,4
172,4,4,4,5,5,4,5,5,4,4,4,5,5,4,4,4,4,5,4,4,4,5,4,4,4,4,4,5,5,5,4,4,5,5,4,4,5,4,4,4,4,4,5,4,4,4,5,5,4,4
173,5,4,4,5,4,5,5,4,5,4,4,4,4,4,4,4,5,4,5,5,4,4,5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,5,4,5
174,4,4,4,5,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,5,4,5,4,5,4,4,4,5,4,4,5,5,5,4,5,4,5,4,4,4,4,5,5,5,5,5,4,5,5
175,5,4,5,5,5,4,4,4,4,4,5,5,4,5,5,4,5,4,5,5,5,4,5,5,4,4,4,5,4,5,5,5,5,5,4,4,4,4,4,5,4,5,4,5,4,4,4,5,5,5
176,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,5,5,4,5,4,5,5,4,4,5,5,4,4,4,4,5,5,5,5,4,4,4,5,5,4,4,4,5,4,5,5,5,5,4,4
177,5,4,4,4,4,4,5,5,5,5,4,5,4,5,4,4,5,4,5,5,4,5,4,4,5,4,5,5,4,5,4,5,4,5,4,5,5,4,4,4,5,4,4,5,4,5,4,5,5,5
178,5,5,5,5,4,5,5,4,4,4,4,4,5,4,5,5,5,4,4,5,5,4,5,4,5,4,4,5,4,4,4,4,5,5,5,4,5,4,5,5,4,5,4,5,5,4,5,5,4,4
179,5,5,4,5,4,5,5,4,4,4,4,5,5,4,5,4,5,5,5,4,5,5,4,4,5,5,4,5,5,4,4,5,4,4,5,4,5,4,3,5,5,5,5,4,4,5,4,4,5,5
180,4,5,4,5,4,5,5,4,5,5,5,5,5,4,5,5,4,4,4,4,5,5,4,5,4,4,4,4,5,4,5,4,4,5,4,5,5,5,4,4,4,4,4,5,5,5,4,5,4,5
181,4,5,4,4,4,4,4,5,5,4,5,5,4,4,5,5,5,4,3,4,4,4,5,4,5,4,4,4,5,5,4,4,4,5,4,5,5,4,5,4,4,4,5,4,4,5,4,4,5,4
182,4,5,5,4,5,4,4,4,4,4,5,5,5,5,5,4,5,4,3,4,4,5,4,4,5,4,5,4,5,5,4,5,5,4,5,4,4,4,5,4,5,5,4,4,4,5,5,5,4,5
183,5,5,5,4,4,5,5,4,4,4,5,5,4,5,4,4,4,4,4,5,5,4,5,5,5,5,5,4,5,5,4,4,4,4,5,5,4,5,5,5,4,4,4,5,4,4,4,5,5,4
184,5,5,5,4,5,4,4,4,5,5,5,4,4,5,4,5,5,5,5,5,4,5,5,4,4,5,4,5,5,4,4,5,4,4,5,4,4,5,4,5,5,5,4,4,5,5,4,4,4,5
185,4,4,5,5,4,4,5,4,5,5,5,5,5,5,4,4,5,4,5,4,4,5,5,4,4,4,4,5,5,5,4,4,5,5,4,5,4,5,4,5,5,4,5,4,4,4,5,5,4,4
186,4,5,4,5,4,5,5,5,4,4,5,4,5,5,5,5,5,4,5,4,5,4,5,5,5,4,5,4,4,5,4,4,5,4,5,5,5,4,4,5,4,4,5,4,4,5,4,5,5,4
187,5,5,4,4,5,5,5,5,4,4,4,4,5,5,5,5,4,5,5,5,4,4,5,4,5,4,5,4,4,4,5,4,4,5,5,4,5,4,5,4,4,5,5,4,5,4,4,3,4,5
188,5,4,5,4,5,4,5,4,4,5,4,5,4,4,4,4,5,4,3,5,4,4,4,5,5,5,4,4,5,4,4,5,4,5,4,4,4,5,5,4,5,5,5,5,5,4,4,3,5,4
189,5,4,4,5,5,5,5,4,5,4,4,5,4,4,4,5,5,5,4,5,5,4,4,5,5,4,4,4,4,5,5,5,5,4,5,4,5,5,5,4,4,4,5,5,5,5,4,3,4,5
190,4,4,5,4,5,4,5,5,5,4,4,5,5,5,5,4,5,4,5,5,4,5,4,4,5,4,4,5,5,4,5,5,5,4,4,5,5,4,5,5,4,5,5,5,4,4,5,3,5,5
191,5,5,4,5,4,5,5,4,5,4,4,4,5,5,5,5,5,4,4,4,4,5,5,4,4,5,4,5,5,4,5,4,4,5,5,4,4,5,5,4,5,4,5,5,5,5,5,3,4,5
192,4,4,4,5,4,5,4,4,4,4,5,4,5,5,5,4,4,5,4,4,4,5,5,5,4,4,5,5,4,4,5,4,5,5,4,4,5,4,3,4,4,4,5,5,4,5,5,4,5,5
193,5,5,5,4,4,4,4,5,4,4,4,5,5,4,5,5,5,5,5,4,5,4,4,5,5,5,5,4,4,5,5,4,5,5,5,5,5,5,3,4,4,4,4,4,5,5,5,5,5,4
194,4,5,4,5,5,5,5,5,5,4,4,5,4,4,5,5,4,4,5,4,5,5,4,4,5,5,5,5,5,5,5,5,4,4,5,5,4,5,3,4,4,5,5,5,5,4,5,5,5,5
195,5,4,4,5,5,5,5,4,5,4,4,4,4,4,5,5,5,4,4,4,5,4,4,4,5,5,5,5,4,5,4,5,5,5,5,4,4,4,4,4,4,5,5,4,5,4,4,5,4,4
196,5,5,4,4,5,4,5,5,5,5,4,5,5,4,4,5,5,4,4,5,5,5,4,5,4,5,4,5,4,4,5,5,4,5,5,5,5,5,4,4,5,4,4,5,4,4,4,5,5,4
197,5,5,5,5,5,4,5,5,5,4,5,4,5,5,4,4,4,5,5,4,5,5,4,5,4,5,4,4,5,5,5,4,5,4,4,5,4,4,5,5,5,4,5,5,5,4,5,5,4,4
198,5,4,5,4,5,5,5,4,4,4,5,4,4,4,4,5,4,5,5,4,4,4,5,4,4,4,5,5,4,4,5,5,5,4,4,4,4,5,4,5,4,5,4,5,5,4,4,4,4,4
199,4,4,5,4,5,4,5,5,4,4,4,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,4,4,4,4,5,5,4,4,5,4,5,4,5,5,4,5,5,4,4,4,4,4,5,4
